country,continent,date,vacc,ttl_vacc,ppl_vacc,ppl_ful_vacc,dai_vacc_raw,dai_vacc,ttl_vacc_per_100,ppl_vacc_per_100,ppl_ful_vacc_per_100,dai_vacc_per_million,dvraw_1,csum,population,codes
Albania,Europe,29/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",453248,NA,NA,19620,10036,15.753,NA,NA,3487,NA,434637,2877239,ALB
Albania,Europe,30/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",476903,NA,NA,23655,12222,16.575,NA,NA,4247,NA,458292,2877239,ALB
Albania,Europe,1/5/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",494028,NA,NA,17125,13423,17.17,NA,NA,4664,NA,475417,2877239,ALB
Albania,Europe,2/5/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",489906,NA,NA,14489,14489,17.027,NA,NA,5035,NA,489906,2877239,ALB
Albania,Europe,3/5/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",517501,NA,NA,15555,15555,17.986,NA,NA,5405,NA,505461,2877239,ALB
Albania,Europe,4/5/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",537387,NA,NA,19886,17219,18.677,NA,NA,5983,NA,525347,2877239,ALB
Albania,Europe,5/5/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",556584,NA,NA,19197,17565,19.344,NA,NA,6104,NA,544544,2877239,ALB
Albania,Europe,6/5/2021,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",572226,NA,NA,15642,16997,19.888,NA,NA,5906,NA,560186,2877239,ALB
Algeria,Africa,30/1/2021,Sputnik V,30,NA,NA,30,30,0,NA,NA,1,30,30,43984569,DZA
Algeria,Africa,31/1/2021,Sputnik V,1919,NA,NA,1889,1889,0.004,NA,NA,43,NA,1919,43984569,DZA
Algeria,Africa,1/2/2021,Sputnik V,4428,NA,NA,2509,2509,0.01,NA,NA,57,NA,4428,43984569,DZA
Algeria,Africa,2/2/2021,Sputnik V,7247,NA,NA,2819,2819,0.016,NA,NA,64,NA,7247,43984569,DZA
Algeria,Africa,3/2/2021,Sputnik V,10252,NA,NA,3005,3005,0.023,NA,NA,69,NA,10252,43984569,DZA
Algeria,Africa,4/2/2021,Sputnik V,13381,NA,NA,3129,3129,0.03,NA,NA,71,NA,13381,43984569,DZA
Algeria,Africa,5/2/2021,Sputnik V,16598,NA,NA,3217,3217,0.038,NA,NA,73,NA,16598,43984569,DZA
Algeria,Africa,6/2/2021,Sputnik V,20346,NA,NA,3748,3748,0.046,NA,NA,85,NA,20346,43984569,DZA
Algeria,Africa,7/2/2021,Sputnik V,24094,NA,NA,3748,3748,0.055,NA,NA,85,NA,24094,43984569,DZA
Algeria,Africa,8/2/2021,Sputnik V,27842,NA,NA,3748,3748,0.063,NA,NA,85,NA,27842,43984569,DZA
Algeria,Africa,9/2/2021,Sputnik V,31590,NA,NA,3748,3748,0.072,NA,NA,85,NA,31590,43984569,DZA
Algeria,Africa,10/2/2021,Sputnik V,35338,NA,NA,3748,3748,0.08,NA,NA,85,NA,35338,43984569,DZA
Algeria,Africa,11/2/2021,Sputnik V,39086,NA,NA,3748,3748,0.089,NA,NA,85,NA,39086,43984569,DZA
Algeria,Africa,12/2/2021,Sputnik V,42834,NA,NA,3748,3748,0.097,NA,NA,85,NA,42834,43984569,DZA
Algeria,Africa,13/2/2021,Sputnik V,46582,NA,NA,3748,3748,0.106,NA,NA,85,NA,46582,43984569,DZA
Algeria,Africa,14/2/2021,Sputnik V,50330,NA,NA,3748,3748,0.114,NA,NA,85,NA,50330,43984569,DZA
Algeria,Africa,15/2/2021,Sputnik V,54078,NA,NA,3748,3748,0.123,NA,NA,85,NA,54078,43984569,DZA
Algeria,Africa,16/2/2021,Sputnik V,57826,NA,NA,3748,3748,0.131,NA,NA,85,NA,57826,43984569,DZA
Algeria,Africa,17/2/2021,Sputnik V,61574,NA,NA,3748,3748,0.14,NA,NA,85,NA,61574,43984569,DZA
Algeria,Africa,18/2/2021,Sputnik V,65322,NA,NA,3748,3748,0.149,NA,NA,85,NA,65322,43984569,DZA
Algeria,Africa,19/2/2021,Sputnik V,75000,NA,NA,3748,3748,0.171,NA,NA,85,NA,69070,43984569,DZA
Andorra,Europe,25/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",576,576,NA,576,NA,0.745,0.745,NA,NA,576,576,77287,AND
Andorra,Europe,26/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",642,NA,NA,66,66,0.831,NA,NA,854,NA,642,77287,AND
Andorra,Europe,27/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",708,NA,NA,66,66,0.916,NA,NA,854,NA,708,77287,AND
Andorra,Europe,28/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",774,NA,NA,66,66,1.001,NA,NA,854,NA,774,77287,AND
Andorra,Europe,29/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",840,NA,NA,66,66,1.087,NA,NA,854,NA,840,77287,AND
Andorra,Europe,30/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",906,NA,NA,66,66,1.172,NA,NA,854,NA,906,77287,AND
Andorra,Europe,31/1/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",972,NA,NA,66,66,1.258,NA,NA,854,NA,972,77287,AND
Andorra,Europe,1/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1036,1036,NA,66,66,1.34,1.34,NA,854,NA,1038,77287,AND
Andorra,Europe,2/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1098,NA,NA,60,60,1.421,NA,NA,777,NA,1098,77287,AND
Andorra,Europe,3/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1153,NA,NA,55,55,1.492,NA,NA,712,NA,1153,77287,AND
Andorra,Europe,4/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1203,NA,NA,50,50,1.557,NA,NA,647,NA,1203,77287,AND
Andorra,Europe,5/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1247,NA,NA,44,44,1.613,NA,NA,569,NA,1247,77287,AND
Andorra,Europe,6/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1286,NA,NA,39,39,1.664,NA,NA,505,NA,1286,77287,AND
Andorra,Europe,7/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1320,NA,NA,34,34,1.708,NA,NA,440,NA,1320,77287,AND
Andorra,Europe,8/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1348,NA,NA,28,28,1.744,NA,NA,362,NA,1348,77287,AND
Andorra,Europe,9/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1376,NA,NA,28,28,1.78,NA,NA,362,NA,1376,77287,AND
Andorra,Europe,10/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1291,1291,NA,28,28,1.67,1.67,NA,362,NA,1404,77287,AND
Andorra,Europe,11/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1452,NA,NA,48,48,1.879,NA,NA,621,NA,1452,77287,AND
Andorra,Europe,12/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1622,1622,NA,68,68,2.099,2.099,NA,880,NA,1520,77287,AND
Andorra,Europe,13/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1594,NA,NA,74,74,2.062,NA,NA,958,NA,1594,77287,AND
Andorra,Europe,14/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1675,NA,NA,81,81,2.167,NA,NA,1048,NA,1675,77287,AND
Andorra,Europe,15/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1762,NA,NA,87,87,2.28,NA,NA,1126,NA,1762,77287,AND
Andorra,Europe,16/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1856,NA,NA,94,94,2.401,NA,NA,1217,NA,1856,77287,AND
Andorra,Europe,17/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",1956,NA,NA,100,100,2.531,NA,NA,1294,NA,1956,77287,AND
Andorra,Europe,18/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2043,NA,NA,87,87,2.643,NA,NA,1126,NA,2043,77287,AND
Andorra,Europe,19/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2141,2141,NA,74,74,2.77,2.77,NA,958,NA,2117,77287,AND
Andorra,Europe,20/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2188,NA,NA,71,71,2.831,NA,NA,919,NA,2188,77287,AND
Andorra,Europe,21/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2255,NA,NA,67,67,2.918,NA,NA,867,NA,2255,77287,AND
Andorra,Europe,22/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2319,NA,NA,64,64,3.001,NA,NA,828,NA,2319,77287,AND
Andorra,Europe,23/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2379,NA,NA,60,60,3.078,NA,NA,777,NA,2379,77287,AND
Andorra,Europe,24/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2390,2390,NA,57,57,3.092,3.092,NA,738,NA,2436,77287,AND
Andorra,Europe,25/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2492,NA,NA,56,56,3.224,NA,NA,725,NA,2492,77287,AND
Andorra,Europe,26/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2526,NA,NA,55,55,3.268,NA,NA,712,NA,2547,77287,AND
Andorra,Europe,27/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2610,NA,NA,63,63,3.377,NA,NA,815,NA,2610,77287,AND
Andorra,Europe,28/2/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2682,NA,NA,72,72,3.47,NA,NA,932,NA,2682,77287,AND
Andorra,Europe,1/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2762,NA,NA,80,80,3.574,NA,NA,1035,NA,2762,77287,AND
Andorra,Europe,2/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2851,NA,NA,89,89,3.689,NA,NA,1152,NA,2851,77287,AND
Andorra,Europe,3/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",2948,NA,NA,97,97,3.814,NA,NA,1255,NA,2948,77287,AND
Andorra,Europe,4/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",3051,NA,NA,103,103,3.948,NA,NA,1333,NA,3051,77287,AND
Andorra,Europe,5/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",3159,NA,NA,108,108,4.087,NA,NA,1398,NA,3159,77287,AND
Andorra,Europe,6/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",3267,NA,NA,108,108,4.227,NA,NA,1398,NA,3267,77287,AND
Andorra,Europe,7/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",3375,NA,NA,108,108,4.367,NA,NA,1398,NA,3375,77287,AND
Andorra,Europe,8/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",3611,2439,1172,108,108,4.672,3.156,1.516,1398,NA,3483,77287,AND
Andorra,Europe,9/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",3669,NA,NA,186,186,4.747,NA,NA,2407,NA,3669,77287,AND
Andorra,Europe,10/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",4914,3650,1264,264,264,6.358,4.723,1.635,3417,NA,3933,77287,AND
Andorra,Europe,11/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",4280,NA,NA,347,347,5.538,NA,NA,4491,NA,4280,77287,AND
Andorra,Europe,12/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",4710,NA,NA,430,430,6.094,NA,NA,5565,NA,4710,77287,AND
Andorra,Europe,13/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",5223,NA,NA,513,513,6.758,NA,NA,6639,NA,5223,77287,AND
Andorra,Europe,14/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",5819,NA,NA,596,596,7.529,NA,NA,7714,NA,5819,77287,AND
Andorra,Europe,15/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",8363,7098,1265,679,679,10.821,9.184,1.637,8788,NA,6498,77287,AND
Andorra,Europe,16/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",7117,NA,NA,619,619,9.209,NA,NA,8011,NA,7117,77287,AND
Andorra,Europe,17/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",7676,NA,NA,559,559,9.932,NA,NA,7235,NA,7676,77287,AND
Andorra,Europe,18/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",8169,NA,NA,493,493,10.57,NA,NA,6381,NA,8169,77287,AND
Andorra,Europe,19/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",9288,NA,NA,428,428,12.018,NA,NA,5539,NA,8597,77287,AND
Andorra,Europe,20/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",8954,NA,NA,357,357,11.585,NA,NA,4620,NA,8954,77287,AND
Andorra,Europe,21/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",9241,NA,NA,287,287,11.957,NA,NA,3714,NA,9241,77287,AND
Andorra,Europe,22/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",9458,NA,NA,217,217,12.238,NA,NA,2809,NA,9458,77287,AND
Andorra,Europe,23/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",9670,NA,NA,212,212,12.512,NA,NA,2744,NA,9670,77287,AND
Andorra,Europe,24/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",9877,NA,NA,207,207,12.78,NA,NA,2679,NA,9877,77287,AND
Andorra,Europe,25/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",10079,NA,NA,202,202,13.041,NA,NA,2614,NA,10079,77287,AND
Andorra,Europe,26/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",10276,NA,NA,197,197,13.296,NA,NA,2550,NA,10276,77287,AND
Andorra,Europe,27/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",10473,NA,NA,197,197,13.551,NA,NA,2550,NA,10473,77287,AND
Andorra,Europe,28/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",10670,NA,NA,197,197,13.806,NA,NA,2550,NA,10670,77287,AND
Andorra,Europe,29/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",10867,NA,NA,197,197,14.061,NA,NA,2550,NA,10867,77287,AND
Andorra,Europe,30/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",11064,NA,NA,197,197,14.315,NA,NA,2550,NA,11064,77287,AND
Andorra,Europe,31/3/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",11261,NA,NA,197,197,14.57,NA,NA,2550,NA,11261,77287,AND
Andorra,Europe,1/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",11458,NA,NA,197,197,14.825,NA,NA,2550,NA,11458,77287,AND
Andorra,Europe,2/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",11655,NA,NA,197,197,15.08,NA,NA,2550,NA,11655,77287,AND
Andorra,Europe,3/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",11852,NA,NA,197,197,15.335,NA,NA,2550,NA,11852,77287,AND
Andorra,Europe,4/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",12440,NA,NA,197,197,16.096,NA,NA,2550,NA,12049,77287,AND
Andorra,Europe,5/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",15269,9781,4484,2829,573,19.756,12.655,5.802,7416,NA,14878,77287,AND
Andorra,Europe,6/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",15466,NA,NA,588,588,20.011,NA,NA,7610,NA,15466,77287,AND
Andorra,Europe,7/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",16069,NA,NA,603,603,20.791,NA,NA,7804,NA,16069,77287,AND
Andorra,Europe,8/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",16688,NA,NA,619,619,21.592,NA,NA,8011,NA,16688,77287,AND
Andorra,Europe,9/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",17322,NA,NA,634,634,22.413,NA,NA,8206,NA,17322,77287,AND
Andorra,Europe,10/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",17971,NA,NA,649,649,23.252,NA,NA,8400,NA,17971,77287,AND
Andorra,Europe,11/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",17091,NA,NA,664,664,22.114,NA,NA,8594,NA,18635,77287,AND
Andorra,Europe,12/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",19064,NA,NA,1973,542,24.667,NA,NA,7015,NA,20608,77287,AND
Andorra,Europe,13/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",21257,NA,NA,649,649,27.504,NA,NA,8400,NA,21257,77287,AND
Andorra,Europe,14/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",22012,NA,NA,755,755,28.481,NA,NA,9772,NA,22012,77287,AND
Andorra,Europe,15/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",22874,NA,NA,862,862,29.596,NA,NA,11156,NA,22874,77287,AND
Andorra,Europe,16/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",23843,NA,NA,969,969,30.85,NA,NA,12541,NA,23843,77287,AND
Andorra,Europe,17/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",24918,NA,NA,1075,1075,32.241,NA,NA,13913,NA,24918,77287,AND
Andorra,Europe,18/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",26100,NA,NA,1182,1182,33.77,NA,NA,15298,NA,26100,77287,AND
Andorra,Europe,19/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",26414,21733,4681,1050,1050,34.177,28.12,6.057,13590,NA,27150,77287,AND
Andorra,Europe,20/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",28093,NA,NA,943,943,36.349,NA,NA,12205,NA,28093,77287,AND
Andorra,Europe,21/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",28928,NA,NA,835,835,37.429,NA,NA,10807,NA,28928,77287,AND
Andorra,Europe,22/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",29656,NA,NA,728,728,38.371,NA,NA,9422,NA,29656,77287,AND
Andorra,Europe,23/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",30277,NA,NA,621,621,39.175,NA,NA,8037,NA,30277,77287,AND
Andorra,Europe,24/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",30790,NA,NA,513,513,39.839,NA,NA,6639,NA,30790,77287,AND
Andorra,Europe,25/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",31196,NA,NA,406,406,40.364,NA,NA,5255,NA,31196,77287,AND
Andorra,Europe,26/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",28503,23822,4681,298,298,36.879,30.823,6.057,3857,NA,31494,77287,AND
Andorra,Europe,27/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",31758,NA,NA,264,264,41.091,NA,NA,3417,NA,31758,77287,AND
Andorra,Europe,28/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",31987,NA,NA,229,229,41.387,NA,NA,2964,NA,31987,77287,AND
Andorra,Europe,29/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",32181,NA,NA,194,194,41.638,NA,NA,2511,NA,32181,77287,AND
Andorra,Europe,30/4/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",32340,NA,NA,159,159,41.844,NA,NA,2058,NA,32340,77287,AND
Andorra,Europe,1/5/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",32464,NA,NA,124,124,42.004,NA,NA,1605,NA,32464,77287,AND
Andorra,Europe,2/5/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",32553,NA,NA,89,89,42.12,NA,NA,1152,NA,32553,77287,AND
Andorra,Europe,3/5/2021,"Oxford/AstraZeneca, Pfizer/BioNTech",28881,24182,4699,54,54,37.369,31.289,6.08,699,NA,32607,77287,AND
Angola,Africa,2/3/2021,Oxford/AstraZeneca,881,NA,NA,881,881,0.003,NA,NA,27,NA,881,33032075,AGO
Angola,Africa,3/3/2021,Oxford/AstraZeneca,1762,NA,NA,881,881,0.005,NA,NA,27,NA,1762,33032075,AGO
Angola,Africa,4/3/2021,Oxford/AstraZeneca,2643,NA,NA,881,881,0.008,NA,NA,27,NA,2643,33032075,AGO
Angola,Africa,5/3/2021,Oxford/AstraZeneca,3524,NA,NA,881,881,0.011,NA,NA,27,NA,3524,33032075,AGO
Angola,Africa,6/3/2021,Oxford/AstraZeneca,4405,NA,NA,881,881,0.013,NA,NA,27,NA,4405,33032075,AGO
Angola,Africa,7/3/2021,Oxford/AstraZeneca,5286,NA,NA,881,881,0.016,NA,NA,27,NA,5286,33032075,AGO
Angola,Africa,8/3/2021,Oxford/AstraZeneca,6169,6169,NA,881,881,0.019,0.019,NA,27,NA,6167,33032075,AGO
Angola,Africa,9/3/2021,Oxford/AstraZeneca,7534,NA,NA,1367,1367,0.023,NA,NA,42,NA,7534,33032075,AGO
Angola,Africa,10/3/2021,Oxford/AstraZeneca,9387,NA,NA,1853,1853,0.028,NA,NA,56,NA,9387,33032075,AGO
Angola,Africa,11/3/2021,Oxford/AstraZeneca,11726,NA,NA,2339,2339,0.035,NA,NA,71,NA,11726,33032075,AGO
Angola,Africa,12/3/2021,Oxford/AstraZeneca,14551,NA,NA,2825,2825,0.044,NA,NA,86,NA,14551,33032075,AGO
Angola,Africa,13/3/2021,Oxford/AstraZeneca,17862,NA,NA,3311,3311,0.054,NA,NA,101,NA,17862,33032075,AGO
Angola,Africa,14/3/2021,Oxford/AstraZeneca,21659,NA,NA,3797,3797,0.066,NA,NA,116,NA,21659,33032075,AGO
Angola,Africa,15/3/2021,Oxford/AstraZeneca,25942,NA,NA,4283,4283,0.079,NA,NA,130,NA,25942,33032075,AGO
Angola,Africa,16/3/2021,Oxford/AstraZeneca,30225,NA,NA,4283,4283,0.092,NA,NA,130,NA,30225,33032075,AGO
Angola,Africa,17/3/2021,Oxford/AstraZeneca,34508,NA,NA,4283,4283,0.104,NA,NA,130,NA,34508,33032075,AGO
Angola,Africa,18/3/2021,Oxford/AstraZeneca,49000,49000,NA,4283,4283,0.148,0.148,NA,130,NA,38791,33032075,AGO
Angola,Africa,19/3/2021,Oxford/AstraZeneca,43368,NA,NA,4577,4577,0.131,NA,NA,139,NA,43368,33032075,AGO
Angola,Africa,20/3/2021,Oxford/AstraZeneca,48238,NA,NA,4870,4870,0.146,NA,NA,148,NA,48238,33032075,AGO
Angola,Africa,21/3/2021,Oxford/AstraZeneca,53401,NA,NA,5163,5163,0.162,NA,NA,157,NA,53401,33032075,AGO
Angola,Africa,22/3/2021,Oxford/AstraZeneca,58858,NA,NA,5457,5457,0.178,NA,NA,166,NA,58858,33032075,AGO
Angola,Africa,23/3/2021,Oxford/AstraZeneca,64608,NA,NA,5750,5750,0.196,NA,NA,175,NA,64608,33032075,AGO
Angola,Africa,24/3/2021,Oxford/AstraZeneca,87022,87022,NA,6044,6044,0.263,0.263,NA,184,NA,70652,33032075,AGO
Angola,Africa,25/3/2021,Oxford/AstraZeneca,77333,NA,NA,6681,6681,0.234,NA,NA,203,NA,77333,33032075,AGO
Angola,Africa,26/3/2021,Oxford/AstraZeneca,84358,NA,NA,7025,7025,0.255,NA,NA,214,NA,84358,33032075,AGO
Angola,Africa,27/3/2021,Oxford/AstraZeneca,91727,NA,NA,7369,7369,0.278,NA,NA,224,NA,91727,33032075,AGO
Angola,Africa,28/3/2021,Oxford/AstraZeneca,99440,NA,NA,7713,7713,0.301,NA,NA,235,NA,99440,33032075,AGO
Angola,Africa,29/3/2021,Oxford/AstraZeneca,130750,130750,NA,8057,8057,0.396,0.396,NA,245,NA,107497,33032075,AGO
Angola,Africa,30/3/2021,Oxford/AstraZeneca,115557,NA,NA,8060,8060,0.35,NA,NA,245,NA,115557,33032075,AGO
Angola,Africa,31/3/2021,Oxford/AstraZeneca,123619,NA,NA,8062,8062,0.374,NA,NA,245,NA,123619,33032075,AGO
Angola,Africa,1/4/2021,Oxford/AstraZeneca,131339,NA,NA,7720,7720,0.398,NA,NA,235,NA,131339,33032075,AGO
Angola,Africa,2/4/2021,Oxford/AstraZeneca,138718,NA,NA,7379,7379,0.42,NA,NA,225,NA,138718,33032075,AGO
Angola,Africa,3/4/2021,Oxford/AstraZeneca,145755,NA,NA,7037,7037,0.441,NA,NA,214,NA,145755,33032075,AGO
Angola,Africa,4/4/2021,Oxford/AstraZeneca,152450,NA,NA,6695,6695,0.462,NA,NA,204,NA,152450,33032075,AGO
Angola,Africa,5/4/2021,Oxford/AstraZeneca,158804,NA,NA,6354,6354,0.481,NA,NA,193,NA,158804,33032075,AGO
Angola,Africa,6/4/2021,Oxford/AstraZeneca,181578,181578,NA,6354,6354,0.55,0.55,NA,193,NA,165158,33032075,AGO
Angola,Africa,7/4/2021,Oxford/AstraZeneca,172429,NA,NA,7271,7271,0.522,NA,NA,221,NA,172429,33032075,AGO
Angola,Africa,8/4/2021,Oxford/AstraZeneca,180617,NA,NA,8188,8188,0.547,NA,NA,249,NA,180617,33032075,AGO
Angola,Africa,9/4/2021,Oxford/AstraZeneca,189722,NA,NA,9105,9105,0.574,NA,NA,277,NA,189722,33032075,AGO
Angola,Africa,10/4/2021,Oxford/AstraZeneca,199744,NA,NA,10022,10022,0.605,NA,NA,305,NA,199744,33032075,AGO
Angola,Africa,11/4/2021,Oxford/AstraZeneca,245442,245442,NA,10939,10939,0.743,0.743,NA,333,NA,210683,33032075,AGO
Angola,Africa,12/4/2021,Oxford/AstraZeneca,223393,NA,NA,12710,12710,0.676,NA,NA,387,NA,223393,33032075,AGO
Angola,Africa,13/4/2021,Oxford/AstraZeneca,237874,NA,NA,14481,14481,0.72,NA,NA,441,NA,237874,33032075,AGO
Angola,Africa,14/4/2021,Oxford/AstraZeneca,253209,NA,NA,15335,15335,0.767,NA,NA,467,NA,253209,33032075,AGO
Angola,Africa,15/4/2021,Oxford/AstraZeneca,269398,NA,NA,16189,16189,0.816,NA,NA,493,NA,269398,33032075,AGO
Angola,Africa,16/4/2021,Oxford/AstraZeneca,286441,NA,NA,17043,17043,0.867,NA,NA,519,NA,286441,33032075,AGO
Angola,Africa,17/4/2021,Oxford/AstraZeneca,304338,NA,NA,17897,17897,0.921,NA,NA,545,NA,304338,33032075,AGO
Angola,Africa,18/4/2021,Oxford/AstraZeneca,323089,NA,NA,18751,18751,0.978,NA,NA,571,NA,323089,33032075,AGO
Angola,Africa,19/4/2021,Oxford/AstraZeneca,395447,395447,NA,18751,18751,1.197,1.197,NA,571,NA,341840,33032075,AGO
Angola,Africa,20/4/2021,Oxford/AstraZeneca,360087,NA,NA,18247,18247,1.09,NA,NA,555,NA,360087,33032075,AGO
Angola,Africa,21/4/2021,Oxford/AstraZeneca,377830,NA,NA,17743,17743,1.144,NA,NA,540,NA,377830,33032075,AGO
Angola,Africa,22/4/2021,Oxford/AstraZeneca,395070,NA,NA,17240,17240,1.196,NA,NA,525,NA,395070,33032075,AGO
Angola,Africa,23/4/2021,Oxford/AstraZeneca,456349,456349,NA,16736,16736,1.382,1.382,NA,509,NA,411806,33032075,AGO
Anguilla,Americas,5/2/2021,Oxford/AstraZeneca,149,NA,NA,149,149,0.992,NA,NA,9932,NA,149,15026,AIA
Anguilla,Americas,6/2/2021,Oxford/AstraZeneca,298,NA,NA,149,149,1.983,NA,NA,9932,NA,298,15026,AIA
Anguilla,Americas,7/2/2021,Oxford/AstraZeneca,447,NA,NA,149,149,2.975,NA,NA,9932,NA,447,15026,AIA
